timestamp,PM2.5,PM10,Temperature,Humidity,CO,epa_aqi,epa_category,ml_aqi,ml_category
2025-05-14 10:01:12+00:00,170.0,177.0,31.9,48.0,10.0,220.3,Very Unhealthy,199.7,Unhealthy
2025-05-14 10:02:27+00:00,162.0,172.0,31.6,49.0,10.0,212.4,Very Unhealthy,199.7,Unhealthy
2025-05-14 10:03:01+00:00,162.0,172.0,31.5,50.0,9.0,212.4,Very Unhealthy,199.7,Unhealthy
2025-05-14 10:03:34+00:00,164.0,174.0,31.3,50.0,10.0,214.4,Very Unhealthy,199.7,Unhealthy
2025-05-14 10:04:13+00:00,163.0,173.0,31.3,50.0,11.0,213.4,Very Unhealthy,199.7,Unhealthy
2025-05-14 10:04:46+00:00,155.0,161.0,31.2,51.0,10.0,205.5,Very Unhealthy,199.7,Unhealthy
2025-05-14 10:05:57+00:00,153.0,160.0,31.2,51.0,10.0,203.5,Very Unhealthy,199.7,Unhealthy
2025-05-14 10:07:48+00:00,154.0,162.0,31.2,51.0,10.0,204.5,Very Unhealthy,199.7,Unhealthy
2025-05-14 10:08:23+00:00,153.0,161.0,31.2,51.0,9.0,203.5,Very Unhealthy,199.7,Unhealthy
2025-05-14 10:09:31+00:00,150.0,163.0,31.2,51.0,11.0,199.8,Unhealthy,199.7,Unhealthy
2025-05-14 10:10:04+00:00,150.0,163.0,31.2,51.0,10.0,199.8,Unhealthy,199.7,Unhealthy
2025-05-14 10:10:38+00:00,148.0,161.0,31.2,51.0,10.0,198.8,Unhealthy,198.7,Unhealthy
2025-05-14 10:11:11+00:00,147.0,157.0,31.2,51.0,10.0,198.2,Unhealthy,198.2,Unhealthy
2025-05-14 10:11:44+00:00,148.0,158.0,31.3,51.0,10.0,198.8,Unhealthy,198.7,Unhealthy
2025-05-14 10:12:17+00:00,148.0,158.0,31.3,51.0,10.0,198.8,Unhealthy,198.7,Unhealthy
2025-05-14 10:12:51+00:00,145.0,151.0,31.3,50.0,10.0,197.2,Unhealthy,197.2,Unhealthy
2025-05-14 10:13:27+00:00,144.0,151.0,31.4,50.0,11.0,196.7,Unhealthy,196.7,Unhealthy
2025-05-14 10:14:38+00:00,132.0,141.0,31.5,50.0,10.0,190.5,Unhealthy,190.5,Unhealthy
2025-05-14 10:15:11+00:00,135.0,143.0,31.5,51.0,9.0,192.0,Unhealthy,192.0,Unhealthy
2025-05-14 10:15:44+00:00,135.0,143.0,31.4,50.0,11.0,192.0,Unhealthy,192.0,Unhealthy
2025-05-14 10:16:21+00:00,135.0,144.0,31.5,51.0,10.0,192.0,Unhealthy,192.0,Unhealthy
2025-05-14 10:16:55+00:00,135.0,143.0,31.5,51.0,10.0,192.0,Unhealthy,192.0,Unhealthy
2025-05-14 10:17:28+00:00,135.0,143.0,31.6,50.0,9.0,192.0,Unhealthy,192.0,Unhealthy
2025-05-14 10:18:01+00:00,132.0,142.0,31.4,50.0,10.0,190.5,Unhealthy,190.5,Unhealthy
2025-05-14 10:18:37+00:00,134.0,145.0,31.5,51.0,10.0,191.5,Unhealthy,191.5,Unhealthy
2025-05-14 10:19:10+00:00,134.0,145.0,31.4,51.0,10.0,191.5,Unhealthy,191.5,Unhealthy
2025-05-14 10:19:43+00:00,129.0,138.0,31.5,51.0,9.0,189.0,Unhealthy,189.0,Unhealthy
2025-05-14 10:20:16+00:00,130.0,138.0,31.3,51.0,10.0,189.5,Unhealthy,189.5,Unhealthy
2025-05-14 10:20:49+00:00,128.0,137.0,31.5,51.0,9.0,188.4,Unhealthy,188.4,Unhealthy
2025-05-14 10:21:22+00:00,128.0,137.0,31.4,51.0,10.0,188.4,Unhealthy,188.4,Unhealthy
2025-05-14 10:21:55+00:00,128.0,137.0,31.5,51.0,10.0,188.4,Unhealthy,188.4,Unhealthy
2025-05-14 10:22:29+00:00,129.0,137.0,31.5,51.0,9.0,189.0,Unhealthy,189.0,Unhealthy
2025-05-14 10:23:02+00:00,129.0,136.0,31.4,51.0,11.0,189.0,Unhealthy,189.0,Unhealthy
2025-05-14 10:23:35+00:00,129.0,136.0,31.5,51.0,9.0,189.0,Unhealthy,189.0,Unhealthy
2025-05-14 10:24:46+00:00,126.0,132.0,31.4,51.0,9.0,187.4,Unhealthy,187.4,Unhealthy
2025-05-14 10:25:19+00:00,126.0,132.0,31.4,51.0,9.0,187.4,Unhealthy,187.4,Unhealthy
2025-05-14 10:25:53+00:00,124.0,130.0,31.5,51.0,9.0,186.4,Unhealthy,186.4,Unhealthy
2025-05-14 10:27:46+00:00,119.0,126.0,31.4,51.0,10.0,183.8,Unhealthy,183.8,Unhealthy
2025-05-14 10:28:22+00:00,119.0,126.0,31.3,51.0,10.0,183.8,Unhealthy,183.8,Unhealthy
2025-05-14 10:28:58+00:00,119.0,127.0,31.3,51.0,10.0,183.8,Unhealthy,183.8,Unhealthy
2025-05-14 10:30:12+00:00,120.0,124.0,31.3,51.0,9.0,184.3,Unhealthy,184.3,Unhealthy
2025-05-14 10:30:45+00:00,113.0,121.0,31.4,51.0,11.0,180.7,Unhealthy,180.7,Unhealthy
2025-05-14 10:35:03+00:00,108.0,117.0,31.4,51.0,9.0,178.1,Unhealthy,178.1,Unhealthy
2025-05-14 10:36:56+00:00,109.0,117.0,31.4,51.0,9.0,178.6,Unhealthy,178.6,Unhealthy
2025-05-14 10:37:29+00:00,109.0,117.0,31.4,51.0,9.0,178.6,Unhealthy,178.6,Unhealthy
2025-05-14 10:38:02+00:00,110.0,116.0,31.3,51.0,9.0,179.1,Unhealthy,179.1,Unhealthy
2025-05-14 10:38:35+00:00,110.0,116.0,31.3,51.0,9.0,179.1,Unhealthy,179.1,Unhealthy
2025-05-14 10:39:08+00:00,107.0,117.0,31.4,51.0,9.0,177.6,Unhealthy,177.6,Unhealthy
2025-05-14 10:39:41+00:00,107.0,116.0,31.5,51.0,9.0,177.6,Unhealthy,177.6,Unhealthy
2025-05-14 10:40:15+00:00,107.0,116.0,31.4,51.0,9.0,177.6,Unhealthy,177.6,Unhealthy
2025-05-14 10:40:50+00:00,106.0,116.0,31.4,51.0,11.0,177.1,Unhealthy,177.1,Unhealthy
2025-05-14 10:43:49+00:00,106.0,114.0,31.3,51.0,10.0,177.1,Unhealthy,177.1,Unhealthy
2025-05-14 10:44:22+00:00,106.0,114.0,31.4,51.0,10.0,177.1,Unhealthy,177.1,Unhealthy
2025-05-14 10:44:57+00:00,106.0,114.0,31.3,51.0,10.0,177.1,Unhealthy,177.1,Unhealthy
2025-05-14 10:45:30+00:00,101.0,109.0,31.3,51.0,9.0,174.5,Unhealthy,174.5,Unhealthy
2025-05-14 10:46:05+00:00,100.0,108.0,31.4,51.0,9.0,174.0,Unhealthy,174.0,Unhealthy
2025-05-14 10:46:38+00:00,100.0,109.0,31.5,51.0,10.0,174.0,Unhealthy,174.0,Unhealthy
2025-05-14 10:47:11+00:00,100.0,109.0,31.5,51.0,10.0,174.0,Unhealthy,174.0,Unhealthy
2025-05-14 10:47:47+00:00,102.0,105.0,31.4,51.0,10.0,175.0,Unhealthy,175.0,Unhealthy
2025-05-14 10:48:20+00:00,101.0,104.0,31.5,51.0,10.0,174.5,Unhealthy,174.5,Unhealthy
2025-05-14 10:50:49+00:00,99.0,105.0,31.6,51.0,10.0,173.5,Unhealthy,173.5,Unhealthy
2025-05-14 10:51:20+00:00,99.0,105.0,31.5,50.0,9.0,173.5,Unhealthy,173.5,Unhealthy
2025-05-14 10:51:53+00:00,91.0,99.0,31.6,51.0,9.0,169.3,Unhealthy,169.3,Unhealthy
2025-05-14 10:52:28+00:00,91.0,99.0,31.6,50.0,9.0,169.3,Unhealthy,169.3,Unhealthy
2025-05-14 10:53:01+00:00,92.0,100.0,31.4,50.0,9.0,169.8,Unhealthy,169.8,Unhealthy
2025-05-14 10:53:34+00:00,93.0,100.0,31.4,50.0,9.0,170.4,Unhealthy,170.4,Unhealthy
2025-05-14 10:54:07+00:00,93.0,100.0,31.5,50.0,8.0,170.4,Unhealthy,170.4,Unhealthy
2025-05-14 10:55:16+00:00,91.0,95.0,31.3,50.0,9.0,169.3,Unhealthy,169.3,Unhealthy
2025-05-14 10:55:49+00:00,84.0,93.0,31.3,50.0,8.0,165.7,Unhealthy,165.7,Unhealthy
2025-05-14 10:56:22+00:00,83.0,92.0,31.3,50.0,9.0,165.2,Unhealthy,165.2,Unhealthy
2025-05-14 10:56:56+00:00,85.0,94.0,31.3,50.0,8.0,166.2,Unhealthy,166.2,Unhealthy
2025-05-14 10:57:29+00:00,85.0,93.0,31.3,50.0,9.0,166.2,Unhealthy,166.2,Unhealthy
2025-05-14 10:58:05+00:00,84.0,92.0,31.3,50.0,9.0,165.7,Unhealthy,165.7,Unhealthy
2025-05-14 10:58:38+00:00,83.0,90.0,31.2,50.0,9.0,165.2,Unhealthy,165.2,Unhealthy
2025-05-14 10:59:11+00:00,83.0,90.0,31.3,50.0,8.0,165.2,Unhealthy,165.2,Unhealthy
2025-05-14 11:00:25+00:00,81.0,87.0,31.4,50.0,9.0,164.2,Unhealthy,164.1,Unhealthy
2025-05-14 11:00:58+00:00,80.0,87.0,31.3,50.0,9.0,163.7,Unhealthy,163.6,Unhealthy
2025-05-14 11:01:34+00:00,75.0,80.0,31.3,50.0,8.0,161.1,Unhealthy,161.1,Unhealthy
2025-05-14 11:02:07+00:00,75.0,80.0,31.2,50.0,8.0,161.1,Unhealthy,161.1,Unhealthy
2025-05-14 11:02:40+00:00,75.0,80.0,31.3,50.0,9.0,161.1,Unhealthy,161.1,Unhealthy
2025-05-14 11:03:13+00:00,76.0,80.0,31.3,50.0,8.0,161.6,Unhealthy,161.6,Unhealthy
2025-05-14 11:03:46+00:00,76.0,80.0,31.2,50.0,8.0,161.6,Unhealthy,161.6,Unhealthy
2025-05-14 11:04:25+00:00,78.0,83.0,31.2,50.0,9.0,162.6,Unhealthy,162.6,Unhealthy
2025-05-14 11:04:58+00:00,77.0,82.0,31.2,50.0,9.0,162.1,Unhealthy,162.1,Unhealthy
2025-05-14 11:06:08+00:00,78.0,83.0,31.4,50.0,8.0,162.6,Unhealthy,162.6,Unhealthy
2025-05-14 11:07:33+00:00,78.0,83.0,31.4,50.0,9.0,162.6,Unhealthy,162.6,Unhealthy
2025-05-14 11:13:56+00:00,67.0,72.0,31.4,50.0,9.0,156.9,Unhealthy,156.9,Unhealthy
2025-05-14 11:14:23+00:00,67.0,73.0,31.4,49.0,8.0,156.9,Unhealthy,156.9,Unhealthy
2025-05-14 11:14:57+00:00,66.0,72.0,31.4,50.0,9.0,156.4,Unhealthy,156.4,Unhealthy
2025-05-14 11:15:30+00:00,66.0,73.0,31.4,50.0,9.0,156.4,Unhealthy,156.4,Unhealthy
2025-05-14 11:16:41+00:00,68.0,75.0,31.4,50.0,9.0,157.5,Unhealthy,157.4,Unhealthy
2025-05-14 11:17:15+00:00,69.0,76.0,31.4,50.0,9.0,158.0,Unhealthy,158.0,Unhealthy
2025-05-14 11:17:48+00:00,64.0,68.0,31.5,50.0,8.0,155.4,Unhealthy,155.4,Unhealthy
2025-05-14 11:18:21+00:00,64.0,68.0,31.4,50.0,9.0,155.4,Unhealthy,155.4,Unhealthy
2025-05-14 11:18:54+00:00,65.0,68.0,31.5,50.0,8.0,155.9,Unhealthy,155.9,Unhealthy
2025-05-14 11:19:31+00:00,64.0,66.0,31.3,50.0,9.0,155.4,Unhealthy,155.4,Unhealthy
2025-05-14 11:20:08+00:00,64.0,66.0,31.3,50.0,9.0,155.4,Unhealthy,155.4,Unhealthy
2025-05-14 11:20:42+00:00,63.0,66.0,31.3,50.0,8.0,154.9,Unhealthy,154.9,Unhealthy
2025-05-14 11:21:15+00:00,64.0,66.0,31.3,50.0,8.0,155.4,Unhealthy,155.4,Unhealthy
2025-05-14 11:21:48+00:00,64.0,66.0,31.4,50.0,8.0,155.4,Unhealthy,155.4,Unhealthy
2025-05-14 11:22:59+00:00,62.0,63.0,31.4,50.0,9.0,154.4,Unhealthy,154.3,Unhealthy
2025-05-14 11:23:32+00:00,62.0,63.0,31.4,50.0,9.0,154.4,Unhealthy,154.3,Unhealthy
2025-05-14 11:24:06+00:00,62.0,63.0,31.5,50.0,8.0,154.4,Unhealthy,154.3,Unhealthy
2025-05-14 11:24:39+00:00,61.0,64.0,31.4,50.0,9.0,153.8,Unhealthy,153.9,Unhealthy
2025-05-14 11:25:12+00:00,61.0,64.0,31.5,50.0,8.0,153.8,Unhealthy,153.9,Unhealthy
2025-05-14 11:25:45+00:00,62.0,65.0,31.6,50.0,9.0,154.4,Unhealthy,154.3,Unhealthy
2025-05-14 11:26:55+00:00,59.0,63.0,31.5,49.0,8.0,152.8,Unhealthy,152.8,Unhealthy
2025-05-14 11:27:31+00:00,60.0,64.0,31.5,49.0,8.0,153.3,Unhealthy,153.3,Unhealthy
2025-05-14 11:28:04+00:00,60.0,64.0,31.6,49.0,9.0,153.3,Unhealthy,153.3,Unhealthy
2025-05-14 11:28:40+00:00,60.0,64.0,31.5,49.0,9.0,153.3,Unhealthy,153.3,Unhealthy
2025-05-14 11:29:48+00:00,56.0,58.0,31.5,50.0,8.0,151.3,Unhealthy,151.3,Unhealthy
2025-05-14 11:30:26+00:00,55.0,59.0,31.4,49.0,9.0,149.0,Unhealthy for Sensitive Groups,147.7,Unhealthy for Sensitive Groups
2025-05-14 11:30:59+00:00,55.0,59.0,31.4,49.0,8.0,149.0,Unhealthy for Sensitive Groups,147.7,Unhealthy for Sensitive Groups
2025-05-14 11:31:32+00:00,55.0,59.0,31.4,49.0,8.0,149.0,Unhealthy for Sensitive Groups,147.7,Unhealthy for Sensitive Groups
2025-05-14 11:32:05+00:00,55.0,59.0,31.4,49.0,8.0,149.0,Unhealthy for Sensitive Groups,147.7,Unhealthy for Sensitive Groups
2025-05-14 11:32:38+00:00,55.0,59.0,31.5,49.0,8.0,149.0,Unhealthy for Sensitive Groups,147.7,Unhealthy for Sensitive Groups
2025-05-14 11:33:12+00:00,55.0,59.0,31.4,49.0,8.0,149.0,Unhealthy for Sensitive Groups,147.7,Unhealthy for Sensitive Groups
2025-05-14 11:33:45+00:00,55.0,58.0,31.4,50.0,8.0,149.0,Unhealthy for Sensitive Groups,147.7,Unhealthy for Sensitive Groups
2025-05-14 11:34:18+00:00,52.0,55.0,31.2,50.0,7.0,141.6,Unhealthy for Sensitive Groups,141.3,Unhealthy for Sensitive Groups
2025-05-14 11:34:52+00:00,52.0,55.0,31.3,50.0,8.0,141.6,Unhealthy for Sensitive Groups,141.3,Unhealthy for Sensitive Groups
2025-05-14 11:35:26+00:00,49.0,53.0,31.4,50.0,9.0,134.2,Unhealthy for Sensitive Groups,134.4,Unhealthy for Sensitive Groups
2025-05-14 11:36:02+00:00,49.0,54.0,31.4,49.0,9.0,134.2,Unhealthy for Sensitive Groups,134.4,Unhealthy for Sensitive Groups
2025-05-14 11:36:38+00:00,49.0,55.0,31.4,49.0,8.0,134.2,Unhealthy for Sensitive Groups,134.4,Unhealthy for Sensitive Groups
2025-05-14 11:37:12+00:00,50.0,55.0,31.5,49.0,7.0,136.7,Unhealthy for Sensitive Groups,136.7,Unhealthy for Sensitive Groups
2025-05-14 11:37:48+00:00,51.0,56.0,31.4,49.0,8.0,139.2,Unhealthy for Sensitive Groups,139.3,Unhealthy for Sensitive Groups
2025-05-14 11:38:24+00:00,51.0,56.0,31.3,50.0,8.0,139.2,Unhealthy for Sensitive Groups,139.3,Unhealthy for Sensitive Groups
2025-05-14 11:38:57+00:00,52.0,53.0,31.3,49.0,8.0,141.6,Unhealthy for Sensitive Groups,141.3,Unhealthy for Sensitive Groups
2025-05-14 11:39:30+00:00,52.0,54.0,31.4,49.0,8.0,141.6,Unhealthy for Sensitive Groups,141.3,Unhealthy for Sensitive Groups
2025-05-14 11:40:39+00:00,51.0,54.0,31.4,50.0,8.0,139.2,Unhealthy for Sensitive Groups,139.3,Unhealthy for Sensitive Groups
2025-05-14 11:41:51+00:00,47.0,49.0,31.6,49.0,8.0,129.3,Unhealthy for Sensitive Groups,129.2,Unhealthy for Sensitive Groups
2025-05-14 11:43:38+00:00,49.0,52.0,31.8,49.0,9.0,134.2,Unhealthy for Sensitive Groups,134.4,Unhealthy for Sensitive Groups
2025-05-14 11:44:51+00:00,48.0,50.0,31.9,49.0,8.0,131.8,Unhealthy for Sensitive Groups,131.6,Unhealthy for Sensitive Groups
2025-05-14 11:46:04+00:00,48.0,50.0,31.7,49.0,8.0,131.8,Unhealthy for Sensitive Groups,131.6,Unhealthy for Sensitive Groups
2025-05-14 11:47:56+00:00,47.0,50.0,31.8,50.0,8.0,129.3,Unhealthy for Sensitive Groups,129.2,Unhealthy for Sensitive Groups
2025-05-14 11:50:22+00:00,45.0,47.0,31.8,50.0,9.0,124.4,Unhealthy for Sensitive Groups,124.4,Unhealthy for Sensitive Groups
2025-05-14 11:51:01+00:00,44.0,47.0,31.8,49.0,8.0,121.9,Unhealthy for Sensitive Groups,122.0,Unhealthy for Sensitive Groups
2025-05-14 11:53:47+00:00,45.0,49.0,31.9,49.0,9.0,124.4,Unhealthy for Sensitive Groups,124.4,Unhealthy for Sensitive Groups
2025-05-14 11:54:22+00:00,45.0,49.0,32.0,49.0,8.0,124.4,Unhealthy for Sensitive Groups,124.4,Unhealthy for Sensitive Groups
2025-05-14 11:54:56+00:00,42.0,46.0,32.0,49.0,8.0,117.0,Unhealthy for Sensitive Groups,117.0,Unhealthy for Sensitive Groups
2025-05-14 11:55:30+00:00,43.0,47.0,32.0,49.0,9.0,119.5,Unhealthy for Sensitive Groups,119.5,Unhealthy for Sensitive Groups
2025-05-14 12:01:07+00:00,42.0,45.0,32.0,49.0,9.0,117.0,Unhealthy for Sensitive Groups,117.0,Unhealthy for Sensitive Groups
2025-05-14 12:01:40+00:00,41.0,45.0,32.0,49.0,9.0,114.5,Unhealthy for Sensitive Groups,114.7,Unhealthy for Sensitive Groups
2025-05-14 12:02:13+00:00,42.0,43.0,32.0,49.0,8.0,117.0,Unhealthy for Sensitive Groups,117.0,Unhealthy for Sensitive Groups
2025-05-14 12:02:49+00:00,41.0,43.0,31.9,49.0,8.0,114.5,Unhealthy for Sensitive Groups,114.7,Unhealthy for Sensitive Groups
2025-05-14 12:04:07+00:00,41.0,42.0,32.0,49.0,8.0,114.5,Unhealthy for Sensitive Groups,114.7,Unhealthy for Sensitive Groups
2025-05-14 12:04:40+00:00,41.0,42.0,31.9,49.0,8.0,114.5,Unhealthy for Sensitive Groups,114.7,Unhealthy for Sensitive Groups
2025-05-14 12:05:16+00:00,39.0,41.0,32.0,49.0,8.0,109.6,Unhealthy for Sensitive Groups,109.7,Unhealthy for Sensitive Groups
2025-05-14 12:05:49+00:00,39.0,41.0,32.0,49.0,8.0,109.6,Unhealthy for Sensitive Groups,109.7,Unhealthy for Sensitive Groups
2025-05-14 12:06:22+00:00,40.0,40.0,32.0,49.0,9.0,112.1,Unhealthy for Sensitive Groups,111.9,Unhealthy for Sensitive Groups
2025-05-14 12:06:55+00:00,41.0,41.0,32.0,49.0,8.0,114.5,Unhealthy for Sensitive Groups,114.7,Unhealthy for Sensitive Groups
2025-05-14 12:07:29+00:00,41.0,41.0,32.1,49.0,9.0,114.5,Unhealthy for Sensitive Groups,114.7,Unhealthy for Sensitive Groups
2025-05-14 12:08:02+00:00,41.0,42.0,32.1,49.0,8.0,114.5,Unhealthy for Sensitive Groups,114.7,Unhealthy for Sensitive Groups
2025-05-14 12:08:35+00:00,39.0,39.0,32.0,49.0,8.0,109.6,Unhealthy for Sensitive Groups,109.7,Unhealthy for Sensitive Groups
2025-05-14 12:09:08+00:00,39.0,39.0,32.0,49.0,8.0,109.6,Unhealthy for Sensitive Groups,109.7,Unhealthy for Sensitive Groups
2025-05-14 12:09:41+00:00,36.0,39.0,32.0,49.0,9.0,102.2,Unhealthy for Sensitive Groups,102.3,Unhealthy for Sensitive Groups
2025-05-14 12:10:14+00:00,35.0,39.0,32.0,49.0,9.0,99.2,Moderate,95.5,Moderate
2025-05-14 12:10:50+00:00,36.0,39.0,31.9,49.0,9.0,102.2,Unhealthy for Sensitive Groups,102.3,Unhealthy for Sensitive Groups
2025-05-14 12:11:23+00:00,36.0,39.0,32.0,49.0,9.0,102.2,Unhealthy for Sensitive Groups,102.3,Unhealthy for Sensitive Groups
2025-05-14 12:11:56+00:00,36.0,40.0,31.9,49.0,8.0,102.2,Unhealthy for Sensitive Groups,102.1,Unhealthy for Sensitive Groups
2025-05-14 12:12:29+00:00,36.0,37.0,31.9,49.0,8.0,102.2,Unhealthy for Sensitive Groups,102.1,Unhealthy for Sensitive Groups
2025-05-14 12:13:06+00:00,37.0,38.0,32.0,49.0,9.0,104.7,Unhealthy for Sensitive Groups,104.7,Unhealthy for Sensitive Groups
2025-05-14 12:14:16+00:00,39.0,40.0,32.0,49.0,8.0,109.6,Unhealthy for Sensitive Groups,109.7,Unhealthy for Sensitive Groups
2025-05-14 12:14:50+00:00,39.0,40.0,31.9,49.0,8.0,109.6,Unhealthy for Sensitive Groups,109.7,Unhealthy for Sensitive Groups
2025-05-14 12:15:23+00:00,38.0,39.0,31.9,49.0,8.0,107.2,Unhealthy for Sensitive Groups,107.1,Unhealthy for Sensitive Groups
2025-05-14 12:16:34+00:00,38.0,39.0,31.9,49.0,9.0,107.2,Unhealthy for Sensitive Groups,107.1,Unhealthy for Sensitive Groups
2025-05-14 12:17:10+00:00,35.0,38.0,32.0,49.0,9.0,99.2,Moderate,95.5,Moderate
2025-05-14 12:20:15+00:00,34.0,37.0,32.1,49.0,8.0,97.1,Moderate,94.3,Moderate
2025-05-14 12:20:50+00:00,34.0,37.0,32.1,49.0,8.0,97.1,Moderate,94.3,Moderate
2025-05-14 12:21:24+00:00,33.0,36.0,32.1,49.0,9.0,96.0,Moderate,94.0,Moderate
2025-05-14 12:22:33+00:00,33.0,36.0,32.1,49.0,8.0,95.0,Moderate,93.1,Moderate
2025-05-14 12:23:07+00:00,34.0,34.0,32.1,49.0,9.0,97.1,Moderate,95.5,Moderate
2025-05-14 12:23:41+00:00,34.0,35.0,32.1,49.0,8.0,97.1,Moderate,94.3,Moderate
2025-05-14 12:24:14+00:00,34.0,35.0,32.1,49.0,8.0,97.1,Moderate,94.3,Moderate
2025-05-14 12:24:47+00:00,34.0,35.0,32.0,49.0,9.0,97.1,Moderate,95.5,Moderate
2025-05-14 12:25:59+00:00,34.0,35.0,32.1,49.0,9.0,97.1,Moderate,95.5,Moderate
2025-05-14 12:26:32+00:00,34.0,35.0,32.1,49.0,9.0,97.1,Moderate,95.5,Moderate
2025-05-14 12:27:09+00:00,34.0,35.0,32.1,49.0,8.0,97.1,Moderate,94.3,Moderate
2025-05-14 12:27:42+00:00,33.0,34.0,32.2,49.0,9.0,96.0,Moderate,94.0,Moderate
2025-05-14 12:28:56+00:00,32.0,37.0,32.0,49.0,8.0,92.8,Moderate,91.3,Moderate
2025-05-14 12:29:35+00:00,33.0,37.0,32.1,49.0,9.0,96.0,Moderate,94.0,Moderate
2025-05-14 12:33:23+00:00,32.0,35.0,32.1,49.0,9.0,96.0,Moderate,92.3,Moderate
2025-05-14 12:34:00+00:00,32.0,37.0,32.1,50.0,8.0,92.8,Moderate,91.3,Moderate
2025-05-14 12:35:49+00:00,33.0,37.0,32.1,49.0,9.0,96.0,Moderate,94.0,Moderate
2025-05-14 12:36:23+00:00,33.0,37.0,32.1,50.0,9.0,96.0,Moderate,94.0,Moderate
2025-05-14 12:36:57+00:00,33.0,37.0,32.2,50.0,8.0,95.0,Moderate,93.1,Moderate
2025-05-14 12:38:08+00:00,29.0,33.0,32.2,49.0,8.0,86.5,Moderate,87.9,Moderate
2025-05-14 12:38:41+00:00,29.0,33.0,32.2,49.0,9.0,96.0,Moderate,92.4,Moderate
2025-05-14 12:39:14+00:00,28.0,31.0,32.2,49.0,8.0,86.0,Moderate,86.3,Moderate
2025-05-14 12:41:45+00:00,28.0,31.0,32.2,50.0,8.0,86.0,Moderate,86.3,Moderate
2025-05-14 12:42:18+00:00,28.0,30.0,32.2,49.0,8.0,86.0,Moderate,86.3,Moderate
2025-05-14 12:43:33+00:00,27.0,31.0,32.2,49.0,9.0,96.0,Moderate,93.0,Moderate
2025-05-14 12:46:30+00:00,28.0,32.0,32.3,50.0,9.0,96.0,Moderate,92.7,Moderate
2025-05-14 12:48:18+00:00,28.0,29.0,32.1,50.0,9.0,96.0,Moderate,92.7,Moderate
2025-05-14 15:09:32+00:00,80.0,200.0,25.0,50.0,0.5,163.7,Unhealthy,163.6,Unhealthy
2025-05-14 15:25:15+00:00,80.0,200.0,25.0,50.0,0.5,163.7,Unhealthy,163.6,Unhealthy
2025-05-14 15:26:34+00:00,10.0,20.0,25.0,50.0,0.5,41.7,Good,40.7,Good
2025-05-14 15:51:19+00:00,80.0,200.0,25.0,50.0,0.5,163.7,Unhealthy,163.6,Unhealthy
2025-05-14 15:52:02+00:00,100.0,200.0,25.0,50.0,0.5,174.0,Unhealthy,174.0,Unhealthy
2025-05-14 15:52:30+00:00,1000.0,2000.0,25.0,50.0,0.5,34129.7,Hazardous,199.7,Unhealthy
2025-05-14 16:09:49+00:00,1000.0,2000.0,250.0,500.0,0.5,34129.7,Hazardous,199.7,Unhealthy
2025-05-14 16:25:30+00:00,10.0,200.0,25.0,50.0,0.5,123.3,Unhealthy for Sensitive Groups,122.7,Unhealthy for Sensitive Groups
2025-05-14 16:39:25+00:00,1000.0,200.0,25.0,50.0,0.5,9999.0,Hazardous,199.7,Unhealthy
2025-05-14 17:34:17+00:00,10.0,20.0,25.0,50.0,0.5,41.7,Good,40.7,Good
2025-05-14 19:30:53+00:00,32.0,32.0,32.1,50.0,8.0,92.8,Moderate,91.3,Moderate
2025-05-14 19:31:26+00:00,45.0,45.0,32.0,50.0,9.0,124.4,Unhealthy for Sensitive Groups,124.4,Unhealthy for Sensitive Groups
2025-05-14 19:32:34+00:00,45.0,45.0,32.1,49.0,9.0,124.4,Unhealthy for Sensitive Groups,124.4,Unhealthy for Sensitive Groups
2025-05-14 19:33:44+00:00,44.0,44.0,32.0,49.0,10.0,121.9,Unhealthy for Sensitive Groups,122.0,Unhealthy for Sensitive Groups
2025-05-14 19:35:31+00:00,34.0,37.0,31.9,49.0,10.0,109.4,Unhealthy for Sensitive Groups,102.6,Unhealthy for Sensitive Groups
2025-05-14 19:36:04+00:00,34.0,37.0,32.0,49.0,10.0,109.4,Unhealthy for Sensitive Groups,102.6,Unhealthy for Sensitive Groups
2025-05-14 19:36:42+00:00,33.0,36.0,31.9,49.0,8.0,95.0,Moderate,93.1,Moderate
2025-05-14 19:37:55+00:00,34.0,37.0,31.8,49.0,8.0,97.1,Moderate,94.3,Moderate
2025-05-14 19:38:29+00:00,34.0,37.0,31.8,50.0,8.0,97.1,Moderate,94.3,Moderate
2025-05-14 19:39:02+00:00,34.0,37.0,31.8,51.0,10.0,109.4,Unhealthy for Sensitive Groups,102.6,Unhealthy for Sensitive Groups
2025-05-14 19:39:35+00:00,34.0,37.0,31.8,51.0,10.0,109.4,Unhealthy for Sensitive Groups,102.6,Unhealthy for Sensitive Groups
2025-05-14 19:40:08+00:00,32.0,33.0,31.8,51.0,9.0,96.0,Moderate,92.3,Moderate
2025-05-14 19:41:19+00:00,31.0,32.0,31.8,51.0,8.0,90.7,Moderate,91.0,Moderate
2025-05-14 19:41:52+00:00,31.0,32.0,31.8,50.0,8.0,90.7,Moderate,91.1,Moderate
2025-05-14 19:42:25+00:00,31.0,32.0,31.8,50.0,9.0,96.0,Moderate,92.1,Moderate
2025-05-14 19:42:59+00:00,31.0,31.0,31.8,51.0,9.0,96.0,Moderate,92.1,Moderate
2025-05-14 19:44:10+00:00,32.0,32.0,31.8,51.0,9.0,96.0,Moderate,92.3,Moderate
